;SVD;Savedroid
;SWC;ScanetchainToken
;ST;Scienceroot
;SCOOBY;Scoobycoin
;SCORE;Scorecoin
;SCOR;Scorista
;SCR*;Scorum
;SCOT;Scotcoin
;SCRL;Scroll
;DDD;Scry.info
;SCRPT;ScryptCoin
;SCT;ScryptToken
;SRT;Scrypto
;SCRT;SecretCoin
;SRC;SecureCoin
;SEEDS;SeedShares
;B2X;SegWit2x
;SEL;SelenCoin
;KEY;SelfKey
;SSC;SelfSell
;SGO;SelfieGO
;SEM;Semux
;SDRN;Senderon
;SNS;Sense
;SENSE;SenseToken
;SEN;Sentaro
;SENT;Sentinel
;SENC;SentinelChain
;UPP;SentinelProtocol
;SEQ;Sequence
;SERA;Seraph
;SRNT;Serenity
;SET;Setcoin
;SETH;Sether
;SP;SexPistols
;SXC;SexCoin
;SHA;Shacoin
;SHADE;ShadeCoin
;SDC;ShadowCash
;SS;Sharder
;SSS;ShareChain
;SHR;ShareRing
;SAK;SharkCoin
;SHP*;SharpeCapital
;JEW;Shekel
;SHLD;ShieldCoin
;SHIFT;Shift
;SH;Shilling
;SHIP;ShipChain
;SHPT;Shipit
;SHORTY;ShortyCoin
;SHOW;ShowCoin
;SHPING;ShpingCoin
;SHREK;ShrekCoin
;SC;Siacoin
;SIB;SibCoin
;SGL;Sigil
;SIG;Signal
;SGN;SignalsNetwork
;SIGT;Signatum
;SNTR;SilentNotary
;SILK;SilkCoin
;OST;SimpleToken
;SPLB;SimpleBank
;SIGU;Singular
;SNGLS;SingularDTV
;AGI;SingularityNET
;SRN;SirinLabs
;SKC;Skeincoin
;SKIN;Skincoin
;SKRP;Skraps
;SKR*;SkrillaToken
;SKM;SkrumbleNetwork
;SKB;SkullBuzz
;SKY;Skycoin
;SLX;Slate
;SLM;SlimCoin
;SLING;SlingCoin
;SIFT;SmartInvestmentFundToken
;SMART*;SmartBillions
;SMART;SmartCash
;SMC;SmartCoin
;SLT;SmartLands
;SMT*;SmartMesh
;SMLY;SmileyCoin
;SMF;SmurfCoin
;SNIP;SnipCoin
;SNOV;Snovio
;XSG;Snowgem
;ONG;SoMee.Social
;SOAR;Soarcoin
;SLN;SocialLendingNetwork
;SMAC;SocialMediaCoin
;SMT;SocialMediaMarket
;SEND;SocialSend
;SOCC;SocialCoin
;XBOT;SocialXbotCoin
;SCL;Sociall
;SOIL;SoilCoin
;SOJ;SojournCoin
;SOL;Sola
;SDAO;SolarDAO
;SLR;SolarCoin
;CELL;SolarFarm
;SFC;Solarflarecoin
;XLR;Solaris
;SOLE;SoleCoin
;SOLID;Solidified
;SCT*;Soma
;SONG;SongCoin
;SSD;SonicScrewDriverCoin
;SOON;SoonCoin
;SPHTX;SophiaTX
;SNK;Sosnovkino
;SOUL;SoulCoin
;SPX;Sp8de
;SCASH;SpaceCash
;SPC*;SpaceChain
;SPACE;SpaceCoin
;SPA;SpainCoin
;SPANK;SpankChain
;SPK;Sparks
;SPEC;SpecCoin
;SPX*;Specie
;XSPEC;Spectre
;SPEND;Spend
;SPHR;SphereCoin
;XID;SphreAIR
;SPIKE;Spiking
;SPC;SpinCoin
;SPD*;Spindle
;SPORT;SportsCoin
;SFT;SportsFix
;SPF;SportyCo
;SPOT;Spotcoin
;SPT;Spots
;SPOTS;Spots
;SPR;Spreadcoin
;SPRTS;Sprouts
;SQP;SqPay
;SQL;SquallCoin
;XSI;StabilityShares
;SBC;StableCoin
;STCN;Stakecoin
;XSN;Stakenet
;STA*;Stakers
;STHR;Stakerush
;STALIN;StalinCoin
;STC;StarChain
;STR*;StarCoin
;STAR*;StarCoin
;SRC*;StarCredits
;STT;Staramba
;STAR;Starbase
;START;StartCoin
;STA;Starta
;STP;StashPay
;SQOIN;StasyQ
;SNT;StatusNetworkToken
;STAX;Staxcoin
;XST;StealthCoin
;PNK;SteamPunk
;STEEM;Steem
;SBD*;SteemBackedDollars
;XLM;Stellar
;XTL;Stellite
;STN;SteneumCoin
;STEPS;Steps
;SLG;SterlingCoin
;SPD;Stipend
;STOCKBET;StockBet
;SCC;StockChainCoin
;STQ;StoriqaToken
;STORJ;Storj
;SJCX;StorjCoin
;STORM;Storm
;STX;Stox
;STAK;Straks
;SISA;StrategicInvestmentsinSignificantAreas
;STRAT;Stratis
;SSH;StreamSpace
;STM;Streamity
;DATA;StreamrDATAcoin
;SHND;StrongHands
;SUB*;Subscriptio
;SUB;SubstratumNetwork
;SUCR;Sucre
;SGR;SugarExchange
;SUMO;Sumokoin
;SNC;SunContract
;SSTC;SunShotCoin
;SUP;Supcoin
;SBTC;SuperBitcoin
;SUPER;SuperCoin
;UNITY;SuperNET
;M1;SupplyShock
;SPM;Supreme
;RMT;SureRemit
;SUR;Suretly
;SCX;Swachhcoin
;BUCKS;SwagBucks
;SWT;SwarmCityToken
;SWM;SwarmFund
;SWARM;SwarmCoin
;SWEET;SweetStake
;SWFTC;SwftCoin
;SWING;SwingCoin
;SCN;Swiscoin
;CHSB;SwissBorg
;SRC**;SwissRealCoin
;SIC;Swisscoin
;SWTH;Switcheo
;SDP;SydPakCoin
;SYNC;SyncCoin
;MFG;SyncFab
;SYC;SynchroCoin
;SYNX;Syndicate
;AMP;Synereo
;SNRG;Synergy
;SYS;SysCoin
;TBT;T-BOT
;BAR;TBIStoken
;TDFB;TDFB
;TFD;TE-FOOD
;TKY;THEKEYToken
;TOA;TOACoin
;TPC;TPCash
;XTROPTIONS;TROPTIONS
;TAG;TagCoin
;TAJ;TajCoin
;TAK;TakCoin
;TKLN;Taklimakan
;TCOIN;Talenthon
;TAM;TamaGucci
;XTO;Tao
;TTT;TapProject
;TAP;TappingCoin
;TGT;TargetCoin
;TAT;TatianaCoin
;TSE;TattooCoin
;TEC;TeCoin
;TEAM;TeamUP
;TECH;TechCoin
;THS;TechShares
;TEK;TekCoin
;TEL;Telcoin
;GRAM;TelegramOpenNetwork
;TELL;Tellurion
;PAY;TenX
;TENNET;Tennet
;LED;Terawatt
;TERN;Ternio
;TRN;Ternion
;TRC;TerraCoin
;TER;TerraNovaCoin
;TESLA;TeslaCoilCoin
;TES;TeslaCoin
;USDT;Tether
;TRA;Tetra
;XTZ;Tezos
;THNX;ThankYou
;0xDIARY;The0xDiaryToken
;ABYSS;TheAbyss
;EFX;TheEFFECTNetwork
;TFC;TheFreedomCoin
;THC;TheHempcoin
;XVE;TheVeganInitiative
;CHIEF;TheChiefCoin
;GCC*;TheGCCcoin
;VIG;TheVig
;TCR;Thecreed
;MAY;TheresaMayCoin
;THETA;Theta
;TAGR;ThinkAndGetRichCoin
;THRT;ThriveToken
;TSC;ThunderStake
;TIA;Tianhe
;TDX;TidexToken
;TNT;Tierion
;TIE;TiesNetwork
;TGC;TigerCoin
;TIG;Tigereum
;XTC;TileCoin
;BILL;TillBilly
;TIME;Time
;TNB;TimeNewBank
;TME;Timereum
;TMC;TimesCoin
;TIO*;TioTourGuides
;TIP;TipBlockchain
;TIT;TitCoin
;TBAR;TitaniumBAR
;TTC;TittieCoin
;TMT*;ToTheMoon
;TODAY;TodayCoin
;TAAS;TokenasaService
;TKN;TokenCard
;TCT;TokenClub
;TDS;TokenDesk
;TPAY*;TokenPay
;ACE;TokenStars
;AIRE;Tokenaire
;TBX;Tokenbox
;TEN;Tokenomy
;TKS;Tokes
;TKA;Tokia
;TOK;TokugawaCoin
;TOKC;TokyoCoin
;TOM;Tomahawkcoin
;TOMO;TomoChain
;TOR;TorCoin
;TOT;TotCoin
;BBC;TraDove
;MTN;TrackNetToken
;TRCT;Tracto
;TIO;Trade.io
;TDZ;Tradelize
;TRAK;TrakInvest
;TX;Transfer
;TBCX;TrashBurn
;TRV;TravelCoin
;TT;TravelChain
;TRF;Travelflex
;TMT**;TraxiaMembershipToken
;TZC;TrezarCoin
;TRIA;Triaconta
;TRI;TrianglesCoin
;TRIBE;TribeToken
;TRICK;TrickyCoin
;TRDT;Trident
;TRIG;Trigger
;TIIM;TriipMiles
;TNC;TrinityNetworkCredit
;TRIP;Trippki
;TRVC;Trivecoin
;TRW;Triwer
;TPG;TrollPayment
;TKN*;TrollTokens
;TROLL;Trollcoin
;TRX;Tronix
;TRK;TruckCoin
;TRCK;Truckcoin
;TRUE;TrueChain
;TFL;TrueFlipLottery
;TUSD;TrueUSD
;TDP;TrueDeck
;TGAME;TrueGame
;TIC;TrueInvestmentCoin
;TRUMP;TrumpCoin
;TRST;TrustCoin
;TRUST;TrustPlus
;FLEX;TrustedCarsFLEX
;TLP;TulipCoin
;TUR;Turron
;TRTL;TurtleCoin
;TUT;Tutellus
;TWLV;TwelveCoin
;TWIST;TwisterCoin
;UUU;UNetwork
;UCASH;U.CASH
;UCN;UCCoin
;UCT;UCOT
;UFO;UFOCoin
;XUP;UPcoin
;UR;UR
;USDC;USCoin
;USOAMIC;USOAMIC
;UBC;Ubcoin
;UBEX;Ubex
;UBQ;Ubiq
;UBIQ;Ubiqoin
;U;Ucoin
;USC;UltimateSecureCash
;UTC;UltraCoin
;XUN;UltraNote
;ULTC;Umbrella
;UMC;UmbrellaCoin
;UNC;UnCoin
;UNAT;Unattanium
;NBOX;Unboxed
;UNB;UnbreakableCoin
;UNF;UnfedCoin
;UBT;UniBright
;CANDY;UnicornGoCandy
;USX;UnifiedSocietyUSDEX
;UNIFY;Unify
;UKG;UnikoinGold
;UNIQ;Uniqredit
;USDE;UnitaryStatusDollar
;UAEC;UnitedArabEmiratesCoin
;UTT;UnitedTradersToken
;UBTC;UnitedBitcoin
;UIS;Unitus
;UTN;Universa
;UTNP;UniversaToken
;UNIT;UniversalCurrency
;UNRC;UniversalRoyalCoin
;UNI;Universe
;UNO;Unobtanium
;UP;UpToken
;UFR;Upfiring
;UQC;UquidCoin
;URALS;UralsCoin
;URB;UrbitData
;URO;UroCoin
;UETL;UselessEthTokenLite
;UET;UselessEthereumToken
;UTH;Uther
;UTIL;UtilityCoin
;OOT;Utrum
;UTK;Utrust
;UWC;Uwezocoin
;VIDT;V-ID
;VEGA;VEGA
;VIBE;VIBEHub
;VIP;VIPTokens
;VITE;VITE
;VIVO;VIVOCoin
;VLUX;VLUX
;VTUUR;VTUUR
;VVI;VVCoin
;VLD;Valid
;VAL;Valorbit
;VLR;Valorem
;VANY;Vanywhere
;VPRC;VapersCoin
;VAPOR;Vaporcoin
;VLTC;VaultCoin
;XVC;Vcash
;VET;Vechain
;VEC2;VectorCoin2.0
;VLX;Velox
;VLT;Veltor
;VRA;Verasity
;VNT;Veredictum
;XVG;Verge
;VRC;VeriCoin
;VME;VeriME
;CRED;Verify
;VERI;Veritaseum
;VRM;Verium
;VRS;Veros
;VERSA;VersaToken
;VTC;Vertcoin
;VTX;Vertex
;VST;Vestarin
;VZT;Vezt
;VIA;ViaCoin
;VIB;Viberate
;VIT;ViceIndustryToken
;VTY;Victoriouscoin
;VIC;Victorium
;VID;VideoCoin
;VDO;VidioCoin
;VIEW;Viewly
;VIN;VinChain
;VIOR;ViorCoin
;VIRAL;ViralCoin
;VUC;VirtaUniqueCoin
;VTA;VirtaCoin
;XVP;VirtacoinPlus
;VRT;VirtualRealityTechnology
;VRH;VirtualRehab
;VMC;VirtualMiningCoin
;VISIO;Visio
;VITAE;Vitae
;VIU;Viuly
;VOISE;Voise
;VLP;Volpo
;VTN;Voltroon
;VOOT;VootCoin
;VOT;Votecoin
;VOYA;Voyacoin
;VSX;Vsync
;VTR;Vtorrent
;VULC;Vulcano
;W3C;W3Coin
;WAB;WABnetwork
;GLDR;WARFIELD
;WIN;WCoin
;WMC;WMCoin
;WRT;WRTcoin
;WABI;WaBi
;WGR;Wagerr
;WTC;Waltonchain
;WAN;Wanchain
;WAND;WandX
;WRC*;WarCoin
;WARP;WarpCoin
;WASH;WashingtonCoin
;WMB;WatermelonBlock
;WAVES;Waves
;WCT;WavesCommunityToken
;WGO;WavesGO
;WNET;Wavesnode.net
;WAY;WayCoin
;WSX;WeAreSatoshi
;WPR;WePower
;WT;WeToken
;WEALTH;WealthCoin
;WEB*;Webchain
;WEB;Webcoin
;WELL;Well
;WEX;Wexcoin
;WHL;WhaleCoin
;WHEN;WhenHub
;WC;WhiteCoin
;XWC;WhiteCoin
;WIC;WiCoin
;WIIX;Wiix
;WBB;WildBeastCoin
;WILD;WildCrypto
;WINS;WinStars
;LIF;WindingTree
;WINE;WineCoin
;WINGS;WingsDAO
;WINK;Wink
;WISC;WisdomCoin
;WSC;WiserCoin
;WSH;WishFinance
;WISH*;WishFinance
;WIT;Witcoin
;WLK;Wolk
;WOMEN;WomenCoin
;LOG;WoodCoin
;WBBC;WorldBitBank
;WCG;WorldCryptoGold
;WGC;WorldGoldCoin
;XWT;WorldTradeFunds
;WBTC;WorldBTC
;WDC;WorldCoin
;WOP;WorldPay
;WRC;Worldcore
;WPT;Worldopoly
;WAX;WorldwideAsseteXchange
;WYR;Wyrify
;WYS;Wysker
;XRED;XRealEstateDevelopment
;XC;X11Coin
;X2;X2Coin
;X8X;X8Currency
;CHI;XAYA
;XCO;XCoin
;XDE2;XDEII
;XDNA;XDNA
;XG;XGSports
;XMX;XMax
;XRP;XRP
;XUEZ;XUEZ
;XXX;XXXCoin
;XYO;XYOracle
;XNX;XanaxCoin
;XAU;XauCoin
;XAUR;Xaurum
;XCASH;Xcash
;XCEL;XcelTrip
;XCG;Xchange
;XNC;XenCoin
;XEN;XenixCoin
;XNN;Xenon
;MI;XiaoMiCoin
;XDCE;XinFinCoin
;XIOS;Xios
;XT3;Xt3ch
;XBY;XtraBYtes
;YAY;YAYcoin
;YAC;YAcCoin
;YMC;YamahaCoin
;YBC;YbCoin
;YEE;Yee
;YBT;YellowBetter
;YES;YesCoin
;YOC;YoCoin
;YOVI;YobitVirtualCoin
;U42;You42
;YOYOW;Yoyow
;YUM;Yumerium
;Z2;Z2Coin
;ZAB;ZABERcoin
;ZAZA;ZAZA
;ZCC;ZCCCoin
;ZEC;ZCash
;ZECD;ZCashDarkCoin
;ZCG;ZCashGOLD
;ZCL;ZClassic
;XZC;ZCoin
;ZINC;ZINC
;ZIX;ZIXToken
;ZLQ;ZLiteQubit
;ZMN;ZMINE
;ZPR;ZPER
;ZSE;ZSEcoin
;ZAP;Zap
;ZYD;ZayedCoin
;ZXT;Zcrypt
;NZL;Zealium
;ZCO;ZebiCoin
;ZED;ZedCoins
;ZPT;Zeepin
;ZEEW;Zeew
;ZEIT;ZeitCoin
;ZEL;Zelcash
;ZEN*;ZenProtocol
;ZEN;ZenCash
;ZENI;Zennies
;ZNA;Zenome
;ZER;Zero
;NRG;ZeroCarbonProject
;ZSC*;ZeroState
;ZET2;Zeta2Coin
;ZET;ZetaCoin
;ZSC;Zeusshield
;ZRC*;ZiftrCoin
;ZBC;Zilbercoin
;ZIL;Zilliqa
;ZIP;Zipper
;ZIPT;Zippie
;ZOI;Zoin
;ZNE;ZoneCoin
;ZOOM;ZoomCoin
;ZRC;ZrCoin
;ZUP;ZupplyToken
;ZUR;Zurcoin
;AXPR;aXpire
;ELF;aelf
;BITCNY;bitCNY
;BITGOLD;bitGold
;BITSILVER;bitSilver
;BITUSD;bitUSD
;DCS;deCLOUDs
;DNT;district0x
;ECHT;e-Chat
;EBIT;eBit
;EBTC;eBitcoin
;EBCH;eBitcoinCash
;EBST;eBoost
;ELTC2;eLTC
;DEM;eMark
;ePRX;eProxy
;EREAL;eREAL
;EXMR;eXMRMonero
;EOSDAC;eosDAC
;XEP;ephelants360
;FDX;fidentiaX
;GCN;gCnCoin
;IBANK;iBankCoin
;DEAL;iDealCash
;ICE;iDice
;IETH;iEthereum
;RLC;iEx.ec
;ILT;iOlite
;IW;iWallet
;IXT;iXledger
;IMU;imusify
;ITM;intimate.io
;redBUX;redBUX
;UGC;ugChain
;VSL;vSlice
;WBTC*;wBTC
